332433	cmn	我找到那把我一直在找的钥匙了。
332434	cmn	我丢了我的伞。
332435	cmn	她是他的一切。
332436	cmn	接电话。
332437	cmn	我在报纸上看到了它。
332438	cmn	请把它充入我的账户。
332439	cmn	雨不停，我们不会出去。
332440	cmn	这和我那本是同一本书。
332441	cmn	他们是热爱和平的人。
332442	cmn	我觉得你说的是真的。
332443	cmn	可以原谅我吗？
332444	cmn	我们没机会赢那些一流选手。
332445	cmn	他发誓要戒烟。
332447	cmn	在明天前完成报告几乎是不可能的。
332448	cmn	他昨天看了一部最有趣的小说。
332449	cmn	如果可能的话，我想环游世界。
332450	cmn	我是网球俱乐部的会员。
332451	cmn	医生，请给这孩子急救。
332452	cmn	据说山上的天气变化很快。
332453	cmn	他后悔在校时没用功读书。
332454	cmn	我可以用支票付吗？
332456	cmn	如果他年轻一点，他将很适合这个职位。
332459	cmn	他给我的工作作出了明确指示。
332460	cmn	他向权力屈服。
332461	cmn	是在昨天Jake打破了这扇窗。
332462	cmn	今天糟糕透了，所以我准备去喝一杯就直接上床。
332464	cmn	如果没有你，这个世界很孤单。
332465	cmn	我觉得这个网站的构思非常好。
332466	cmn	我觉得这个网站的概念非常好。
332467	cmn	啊，我认识这个男人！
332468	cmn	待在那儿别动。
332470	cmn	沿着这条路直走，到第三个红绿灯的地方右转。
332471	cmn	他正坐在会议室里。
332472	cmn	等她回来的时候问问她。
332473	cmn	他说得很大声。
332474	cmn	差不多两周John的病才好了。
332477	cmn	我们必须设法打破这个僵局。
332478	cmn	十年后，我们的城市将改变许多。
332479	cmn	你咖啡喝得太多了。
332480	cmn	我有好几打呢。
332481	cmn	我无法想象另一个星球上的生物。
332485	cmn	温度计往往低于零度。
332486	cmn	要完成实验，三个月太短了。
332487	cmn	“这些车是你的吗？”“是的，是我的。”
332488	cmn	我叔叔住在学校附近。
332489	cmn	去踢足球吧。
332490	cmn	合同已经到手了，那就出去庆祝一下吧。
332491	cmn	我难以用言语表达我的感情。
332495	cmn	我无法治愈心碎。
332496	cmn	猫抓住了老鼠。
332498	cmn	直到那时，他才意识到他已经上当受骗。
332499	cmn	他的医生建议他戒烟。
332500	cmn	我爸爸很忙。
332501	cmn	他用了一些手段来和Nancy私下交谈。
332502	cmn	把这些座位留给老人。
332503	cmn	我无法取代她做英语老师。
332505	cmn	他们粗心大意，还没意识到危险。
332506	cmn	她挥着她的手，直到火车消失在视线之外。
332507	cmn	当她发现他们还没有学校，她就办了一个。
332508	cmn	谢谢你的答复。
332509	cmn	Jack买不起新自行车。
332513	cmn	他寻找一切可能的逃生途径。
332518	cmn	对严格限制经济的批评蜂拥而来。
332520	cmn	这药创造了奇迹。
332522	cmn	你最好打消这么可笑的念头。
332523	cmn	我看见一个长头发的女生。
332524	cmn	外交谈判帮助结束了冲突。
332525	cmn	我发现了我爸爸收藏了30年的报纸。
332526	cmn	如何克服日元升高是个大问题。
332528	cmn	你想走的时候就走吧。
332529	cmn	他们在画展上授予了她一等奖。
332532	cmn	你可以骑上我的摩托车去遛一圈。
332533	cmn	他给我们讲了一个有趣的故事，我们都笑了起来。
332535	cmn	如何料理黑鲷：做刺身是最好吃的。
332536	cmn	让我们来澄清一下这个问题。
332537	cmn	别忘了在你的信上贴张邮票。
332538	cmn	我的生意终于走上了正轨。
332539	cmn	如果你需要笔的话，我借你一支。
332540	cmn	我要回房间了，在那儿我可以学习。
332541	cmn	照这样的情况，很抱歉，我不能接受你的盛情邀请。
332542	cmn	在一天之内完成它几乎是不可能的。
332543	cmn	接下来该采取什么行动就交给你了。
332544	cmn	老师给我们布置了家庭作业。
332545	cmn	我们看着这孩子玩耍。
332546	cmn	你开始学习英语了吗？
332547	cmn	它们是瓜。
332548	cmn	你走了，我们都会想你的。
332549	cmn	电视的优点在于它给体育爱好者提供了更大的方便。
332550	cmn	我没有拜访他，因为我感冒了。
332551	cmn	乘公交车费时。
332552	cmn	由于火车延误，我迟到了。
332553	cmn	他还没来。他肯定错过公交车了。
332554	cmn	这种款式的帽子现在很流行。
332555	cmn	其他的一切都好。
332556	cmn	你可以想象在月球上行走吗？
332557	cmn	你会溜冰吗？
332558	cmn	他有可能赢得比赛。
332559	cmn	这件事至关重要。
332560	cmn	不要拉我的腿！
332561	cmn	我无法相信自己的眼睛。
332562	cmn	我去听他的演讲去晚了。
332563	cmn	你考虑周到，没有打扰我们。
332564	cmn	这件事他铭记于心。
332565	cmn	这本书对你来说读起来太难了。
332566	cmn	我什么都不想喝。
332567	cmn	一块岩石从上面落下。
332568	cmn	我头痛。
332569	cmn	布什继里根之后当上了总统。
332570	cmn	他的努力没有成果。
332571	cmn	今天刮冷风。
332572	cmn	你在撒谎。
332573	cmn	自助者天助。
332575	cmn	和你的车比起来，我的车很小。
332576	cmn	他很年轻，更重要的是，他很帅。
332578	cmn	太可惜了！
332579	cmn	听到她成功的消息，他很高兴。
332580	cmn	男孩们窃窃私语，我知道他们准备做些什么。
332581	cmn	我要预订一间6月3日的单人房。
332582	cmn	请帮我找一下我的钱包。
332583	cmn	她给我讲了一个有趣的故事。
332584	cmn	他登上了前往洛杉矶的飞机。
332585	cmn	什么时候开始？
332586	cmn	他儿子小时候就死于癌症了。
332587	cmn	这本书有精美的插图。
332588	cmn	她和她妹妹一样亲切。
332589	cmn	随着时间的推移，比赛增加了规则以使之更安全。
332590	cmn	他看上去是一个十足的绅士。
332591	cmn	金子比水重得多。
332592	cmn	我们的任务到目前为止很轻松，但从现在开始将会变得很难。
332593	cmn	你自己拿蛋糕吃吧。
332594	cmn	他给我讲述了他的一生。
332595	cmn	事故耽误了我们半小时。
332596	cmn	这种秘密总有一天会被揭露的。
332597	cmn	我没什么可依靠的了。
332598	cmn	我做完我的功课后，就读这本书。
332599	cmn	能不能麻烦你告诉我去邻村怎么走？
332600	cmn	她住在罗素广场56号。
332601	cmn	我们有很多听众。
332602	cmn	请写信告诉我你们学校的情况。
332603	cmn	看见新鲜龙虾，我有了食欲。
332604	cmn	最后三周，Jim一直试图带我出去吃饭。
332605	cmn	这狗跑得多快啊！
332606	cmn	你上班迟到了。
332607	cmn	护士会告诉你怎么做。
332608	cmn	不要相信一个你一点都不了解他过去的人。
332609	cmn	下周我去温哥华看我妹妹。
332610	cmn	罗杰斯先生和史密斯小姐昨天宣布订婚。
332611	cmn	你多久后需要它？
332612	cmn	诚信是一种重要的美德。
332613	cmn	鲍勃第一个到达终点线。
332614	cmn	这是我见过最美的景色了。
332615	cmn	科学和数学我都喜欢。
332616	cmn	我们的计划从一开始就出错了。
332617	cmn	她不喜欢我说话的方式。
332619	cmn	能不能请你把盐递给我？
332621	cmn	他熟睡着。
332622	cmn	在这种天气下，我最好是待在家里而不要出去。
332629	cmn	你不这么认为吗？
332630	cmn	Tom否认偷了钱。
332631	cmn	我想减肥。
332632	cmn	我听到这个消息很吃惊。
332633	cmn	她一直和她的兄弟争吵。
332634	cmn	只有为数不多的几个电视节目值得关注。
332635	cmn	我不明白为什么你这么批评他。
332636	cmn	你想再来杯酒吗？
332637	cmn	他努力工作。
332638	cmn	自由是有代价的。
332639	cmn	几分钟后，电话响了。
332640	cmn	月球是地球唯一的卫星。
332641	cmn	他和他的姐妹们目前都住在东京。
332642	cmn	孩子们洗了他们的脚。
332643	cmn	我的计划是参观苏格兰的古堡。
332645	cmn	他是哈佛大学的生物学教授。
332647	cmn	我期待听到你在这件事上的想法 。
332649	cmn	他长大了会成为一名医生。
332651	cmn	银行对风险客户收取较高的贷款利息。
332652	cmn	你为什么说要去公园散步？
332653	cmn	观众人数庞大。
332654	cmn	写下你名字的大写字母。
332655	cmn	我不太明白他说什么。
332656	cmn	我对外籍员工没有偏见。
332657	cmn	我明早八点来接你。
332658	cmn	我相信他会信守诺言。
332660	cmn	我们看见池里有很多活鱼。
332661	cmn	用鼻子顶住一个球很困难。
332662	cmn	您学习吗？
332663	cmn	他有很多历史书籍。
332666	cmn	所有迹象表明她好起来了。
332667	cmn	即使他们有很好的酒单，我也不想在这里用餐。
332668	cmn	建筑物在地震中摇晃。
332673	cmn	谁来为风险投资提供资金？
332675	cmn	他很快便与小区里新来的男孩交上了朋友。
332676	cmn	他的政权必定会崩溃。
332678	cmn	我上周不忙。
332679	cmn	游泳使腿部强健。
332681	cmn	我不能让自己做这样的事。
332683	cmn	接受对方的准则就是给予他权力。
332684	cmn	我将确保你们在第一年后有一个增长。
332686	cmn	把你的自行车放好。
332687	cmn	昨天是Alice去了演唱会。
332688	cmn	我们去了林中散步。
332689	cmn	汽笛声响起，船开始慢慢地驶离港口。
332690	cmn	孩子们应该每天喝牛奶。
332691	cmn	这张照片让我想起童年的快乐时光。
332692	cmn	简而言之，我不同意。
332693	cmn	但是他不常微笑。
332694	cmn	要去博物馆，你就得乘那辆车。
332695	cmn	除非雨停了，我们才会出去。
332696	cmn	我爸爸对我的爱和照顾不比我妈妈少。
332698	cmn	他试图游过河，但是失败了。
332699	cmn	告诉我你对湘南做了什么。
332700	cmn	我已经受够了这个计划。
332701	cmn	他不再是以前那个他。
332702	cmn	我发现他在花园里干活。
332703	cmn	毕加索是个有名的艺术家。
332705	cmn	这是一个例外。
332706	cmn	他说他饿了。
332708	cmn	生活很困难，但我更坚强。
332709	cmn	这个班有多少男生？
332710	cmn	这一消息证实了我的怀疑。
332711	cmn	看那座被雪覆盖的山。
332712	cmn	她没有任何亲戚朋友照顾她。
332715	cmn	你的妈妈会开车吗？
332716	cmn	现在的孩子认为解决任何生活问题都像重新开始一个电脑游戏那么简单。
332717	cmn	我们也去了庙里。
332718	cmn	我想要去伦敦。
332719	cmn	你其实没必要带伞。
332721	cmn	这箱子是空的，里面什么也没有。
332722	cmn	他大半生都住在国外。
332723	cmn	情况一天比一天差。
332724	cmn	这架飞机一次可以携带40名乘客。
332725	cmn	你们对外语感兴趣吗？
332726	cmn	没有人跑在他前面。
332727	cmn	如果我现在有100万日元，我会买辆车。
332728	cmn	你相信上帝吗？
332730	cmn	我们终于登上了富士山山顶。
332731	cmn	他们午饭吃了三明治。
332732	cmn	我也想要和你身上那件同样的外套。
332733	cmn	你觉得她最想要什么纪念品？
332734	cmn	做你想做的。
332735	cmn	这些食物看起来很好吃。
332736	cmn	她的故事带我回到了童年。
332737	cmn	我不知道他什么时候从法国回来。
332738	cmn	我有一个大家庭。
332739	cmn	明早九点给我打电话。
332741	cmn	这不是我的包。
332742	cmn	我错拿了你的雨伞。
332743	cmn	你怎么拼“pretty”？
332744	cmn	开车真的非常简单。
332745	cmn	如果你没有其它可说的，那对我说“嗨，你怎么样？”就毫无意义。
332746	cmn	会议室正在使用中。
332747	cmn	检查一下！
332748	cmn	他尝了芝士蛋糕。
332749	cmn	她无法直视我的脸。
332751	cmn	我对摄影感兴趣。
332752	cmn	我买了一盏古老的灯。
332753	cmn	你可以坐船去那。
332754	cmn	说和做是两码事。
332755	cmn	他说得好像知道这个秘密一样。
332756	cmn	他拿到了现代文学的文凭。
332757	cmn	他不蠢。
332758	cmn	爱，就是一个人把另一个人的心揉碎的过程。
332759	cmn	他们生活得很幸福。
332760	cmn	她有很多事要做。
332762	cmn	我直视他的眼睛。
332763	cmn	全体销售人员通宵达旦地工作了一周。
332765	cmn	他简单地阐述了他的理由。
332766	cmn	你还需要茶吗？
332767	cmn	有效期到1997年3月31日为止。
332768	cmn	我们去滑雪怎么样？
332769	cmn	我们采取了强有力的预防措施。
332770	cmn	他在森林中迷了路。
332771	cmn	不要把我们的计划告诉任何人。
332772	cmn	Tom躲在桌子底下。
332773	cmn	他告诉了我们许多经验教训。
332774	cmn	这房子里似乎在办派对。
332775	cmn	我会教你怎么开车。
332776	cmn	威尼斯的圣马可广场在夏季总是挤满了游客。
332777	cmn	我们必须保持家庭传统。
332778	cmn	他能游得很快。
332779	cmn	一个神圣的仪式在庄严的庙宇中举行。
332780	cmn	我厌倦了我的工作。
332781	cmn	你们周日送货吗？
332782	cmn	我想再来一杯啤酒。
332783	cmn	他可能迷路了。
332784	cmn	他出卖了我。
332785	cmn	天冷得足以让湖结冰。
332786	cmn	我不知道，也不想知道。
332788	cmn	这意味着其他人只能从听你说的话来了解你和喜欢你。
332789	cmn	今晚我将在朋友家过夜。
332790	cmn	我需要购买新的镜架。
332791	cmn	我弟弟手里拿着一个摄像机。
332792	cmn	我们在这里下车吧。
332793	cmn	Kate, 坐吧。
332794	cmn	我妹妹21岁，是个大学生。
332795	cmn	你会发现难以满足她。
332797	cmn	我尊敬长辈。
332798	cmn	有什么比失明更不幸的呢？
332799	cmn	他们的合同在这个月底到期。
332800	cmn	帮我一下。
332801	cmn	爱都是嫉妒的。
332802	cmn	仅三分之一的成员出席了会议。
332803	cmn	让我看看那些照片。
332804	cmn	厕所冲水不正常。
332805	cmn	我们的孩子喜欢狗，但我更喜欢猫。
332806	cmn	我欠她10美元。
332807	cmn	我们必须考虑到他很年轻。
332808	cmn	她一到，我们就开始。
332809	cmn	我挑不出他的毛病。
332810	cmn	你能为我腾出几分钟时间吗?
332811	cmn	2月我们有个短期休假。
332812	cmn	你有义务还债。
332813	cmn	她没有辜负我们的期望。
332814	cmn	停车场是免费的。
332815	cmn	他父母对他期望过高。
332816	cmn	问题是我们如何应付目前的困难。
332817	cmn	她戴上了她的帽子。
332819	cmn	我想看看。
332820	cmn	你在听我说吗？
332821	cmn	孩子在这条河里游泳太危险了。
332822	cmn	报纸、杂志和新闻广播讲述着世界上正在发生的事。
332824	cmn	这被认为是一件大事。
332825	cmn	如果你快一点，还能赶上他。
332826	cmn	老人试图游5公里。
332827	cmn	除了雨天，我都是骑车去上班的。
332828	cmn	她原谅了男孩的粗鲁。
332829	cmn	病人随时会死。
332830	cmn	是它的两倍大。
332831	cmn	一个人要为他的行为负责。
332832	cmn	你会代替我去派对吗？
332833	cmn	她放下手中的针线活，并站了起来。
332834	cmn	这是找零。
332836	cmn	父亲常常在空闲时间读侦探小说。
332837	cmn	我通常在晚上洗澡。
332838	cmn	这对他没有影响。
332839	cmn	他每天去学校学习。
332840	cmn	妈妈为我准备了午饭。
332841	cmn	你能再给我点茶吗？
332842	cmn	一些人通过阅读来放松。
332843	cmn	整个夏天，我们在那里过得很愉快。
332844	cmn	有了坚定的目标，你会做得很好。
332845	cmn	我厌倦了他的老笑话。
332846	cmn	她的眼里涌出了泪水。
332847	cmn	公园里有很多人。
332848	cmn	第一排的座位5美元。
332849	cmn	你更喜欢哪个，这个还是那个？
332850	cmn	我小时候常常独自玩耍。
332851	cmn	这是去牛津大学的车吗？
332852	cmn	我们将于下周日结婚。
332853	cmn	你觉得这件毛衣怎么样？
332854	cmn	小丑做了个鬼脸。
332855	cmn	她下周日回家，也就是10号。
332856	cmn	我们的生活不是由物质，而是由精神来下定义的。
332857	cmn	我们有你的尺寸，但是没有那个颜色。
332858	cmn	我赚钱养家。
332859	cmn	在这儿等到他回来为止。
332860	cmn	你不应该在学校大楼里奔跑。
332861	cmn	我们国家不缺石油。
332862	cmn	他被选为市长。
332863	cmn	这男人和他妻子互相帮助。
332864	cmn	爸爸今天很不耐烦。
332865	cmn	那个学生跑得很快，不是吗？
332866	cmn	你是我的阳光。
332867	cmn	这音乐值得听许多次。
332868	cmn	听到这个让我感觉热血沸腾。
332869	cmn	许多人在工业城市工作。
332870	cmn	严重吗？
332871	cmn	物价上涨了。
332872	cmn	那栋灰色的大楼吗？
332873	cmn	这首歌让我想家了。
332874	cmn	你该戒烟戒酒了。
332875	cmn	爸爸乘早上7点的地铁去上班。
332876	cmn	我认识史密斯先生有好多年了。
332877	cmn	我不会说法语，也不会说德语。
332878	cmn	我们按例处罚了他。
332879	cmn	老实说，我不喜欢他。
332880	cmn	要掌握法语一点都不容易。
332881	cmn	我的房间号是多少？
332884	cmn	过河拆桥。
332885	cmn	油墨快没了。
332886	cmn	老人坐了下来。
332887	cmn	他出国留学了。
332889	cmn	我用两千日元买了这本书。
332890	cmn	这部电影为她赢得了人气。
332891	cmn	她给客人看了她的宝宝。
332892	cmn	他很快就会回来的。
332893	cmn	这只是偶发事件。
332894	cmn	他进来的同时，铃响了。
332895	cmn	据说他爸爸在外国去世了。
332896	cmn	消防车到达之前，房子就全烧了。
332897	cmn	我没见过也没听过这样的事。
332900	cmn	你的学校在这个城市吗？
332901	cmn	最后她没有来。
332902	cmn	你叔叔让你开他的车了吗？
332903	cmn	昨晚我领居家着火了。
332904	cmn	你的提议值得考虑。
332905	cmn	她现在正待在她叔叔家。
332906	cmn	你对女人有一套。
332907	cmn	我身负一个重要的任务。
332908	cmn	着火了！快跑啊！
332909	cmn	好习惯是从小养成的。
332910	cmn	我们偶然碰到了她。
332911	cmn	祝你旅途愉快。
332912	cmn	我开门的时候弄坏了锁。
332913	cmn	我有两个儿子，一个在东京，另一个在名古屋。
332914	cmn	她是什么时候出生的？
332915	cmn	你现在好点了吗？
332916	cmn	我胃痛。
332917	cmn	一些同学看见我给了他巧克力。
332918	cmn	许多词是根据拼写来发音的，不过有些不是。
332919	cmn	国际货币基金组织不考虑再借款给该国。
332920	cmn	因为我想成为翻译。
332921	cmn	乡间有很多树。
332922	cmn	道路结冰导致了很多起事故。
332923	cmn	迟做总比不做好。
332924	cmn	你乘飞机还是乘火车去？
332925	cmn	我洗完碗后看了电视。
332926	cmn	这里允许拍照吗？
332927	cmn	他是非不分。
332929	cmn	奈良是个非常古老的城市。
332930	cmn	她迷路了，紧接着天开始下雨了。
332931	cmn	她认为计划很好，但不可行。
332932	cmn	我们为表演者鼓掌。
332933	cmn	我在找关于古罗马历史的书。
332934	cmn	我没朋友帮我。
332935	cmn	我不想等那么久。
332936	cmn	他的忠告总是很明智。
332937	cmn	我们都期待看到你和你的家人。
332938	cmn	这是这个诗人出生的村子。
332939	cmn	让窗子关着。
332940	cmn	他的故事一部分是真的。
332942	cmn	史密斯夫妇现在分居了。
332943	cmn	我们吃面包夹黄油。
332944	cmn	她不会乘飞机因为害怕坠机。
332945	cmn	你成功与否取决于你自身的努力。
332946	cmn	他受邀做俱乐部的主席。
332947	cmn	知足常乐。
332948	cmn	今晚你可以在他家联络到他。
332949	cmn	你工作太努力了。
332950	cmn	得不到的东西就最想得到。
332951	cmn	学校8点半开始上课。
332952	cmn	这个月底前，我们必须交报告。
332953	cmn	他这个时候该到了。
332954	cmn	我很感激你在我生病的时候照顾我。
332955	cmn	很难说明天的天气将会怎样。
332957	cmn	他丢了块肉给一条狗。
332958	cmn	我会给你开个药方。
332959	cmn	不要探听别人的事。
332960	cmn	纽约市的人口有多少？
332961	cmn	天知道他去哪儿了。
332962	cmn	她在一棵树下坐着。
332963	cmn	我的一个叔叔给我了一些有用的建议。
332966	cmn	她很想要一条新的连衣裙。
332968	cmn	控制一个班级需要你做老师的所有技能。
332969	cmn	我想知道这个冬天在我们的城市会不会下雪。
332970	cmn	他弟弟是个有名的足球选手。
332971	cmn	铃响了。
332972	cmn	响了。
332973	cmn	她的悲伤无法言喻。
332978	cmn	我肯定你会喜欢我们今晚的菜肴。
332979	cmn	我能问一些问题吗？
332980	cmn	我期待很快就能收到你的信。
332981	cmn	他在澳大利亚长大。
332982	cmn	我弟弟没我两年前高。
332983	cmn	他一直很担心他的女儿。
332984	cmn	难怪她表示不想再见到他了。因为他们分手了。
332985	cmn	他的化学很差。
332986	cmn	教堂位于山脚。
332987	cmn	在公车上，一个陌生人和我说了话。
332988	cmn	我很钦佩他的才干。
332989	cmn	我猜想你可能是对的。
332990	cmn	老师不可能说过这样的事。
332991	cmn	失之毫厘，谬之千里。
332993	cmn	今天我头痛欲裂。
332994	cmn	退休后他的收入少了一半。
332995	cmn	她答应几时见他？
332997	cmn	她太放任她的孩子们了。
332999	cmn	年轻人应该尊敬老人。
333000	cmn	他不打算买一个摄像机。
333001	cmn	他在城市里一直受到噪音或者其他的干扰。
333002	cmn	他们的旅行因为火车延期了。
333003	cmn	Steve看上去很高兴。
333004	cmn	她去过巴黎。
333005	cmn	我看见书桌上有朵花。
333007	cmn	我头撞到了门，肿了一块。
333008	cmn	你必须马上开始。
333010	cmn	我们在下个加油站停一下。
333012	cmn	你做了什么？
333013	cmn	舞台上有著名音乐家吗？
333014	cmn	请你把冷气调高点。
333015	cmn	这不是我喜欢的类型。
333016	cmn	我觉得你的工作可以。
333017	cmn	我还有其他选择吗？
333023	cmn	开门的时候我把锁弄坏了。
333024	cmn	她什么时候生的？
333026	cmn	我胃疼。
333027	cmn	一些同学看到我给他巧克力了。
333028	cmn	这孩子能数到20。
333029	cmn	这场秀棒极了，但是门票太贵了。
333030	cmn	火车因大雪被耽搁了。
333031	cmn	这只梨闻上去很香。
333033	cmn	“你想再来点咖啡吗？”“不，谢谢。我够了。”
333034	cmn	请把你们的全盘计划告诉我。
333036	cmn	上个月，我们20岁的女儿生了个女孩。
333037	cmn	他们坚持让他走。
333038	cmn	我一直忙于写一部短篇小说。
333039	cmn	我的工作是洗碗。
333040	cmn	我想坐在无烟区。
333042	cmn	这辆车保养起来很贵。
333044	cmn	物极必反。
333049	cmn	如果我是你，我会在这种困难的情况下做同样的事。
333051	cmn	让我试试。
333053	cmn	他不惜用私人时间来工作。
333055	cmn	会议在9点结束了。
333057	cmn	你想要杯果汁吗？
333067	cmn	巨大的柱子遮住了视线，让人看不到湖。
333068	cmn	欢迎回家。
333070	cmn	你只要在这里写下你的姓名和地址就行了。
333071	cmn	这是湖的最深处。
333073	cmn	我们整个夏天都和他们待在一起。
333075	cmn	在非洲找不到野生的老虎。
333076	cmn	我们给Robert取了个绰号叫“Bob”。
333078	cmn	那个穿棕色大衣的女人是谁？
333081	cmn	我喝了杯咖啡来保持清醒。
333083	cmn	你可能是对的，但我和你意见相反。
333084	cmn	我们同意了第二天一早开始。
333086	cmn	我会帮你应急处理一下。
333088	cmn	这家店从9点开到18点。
333091	cmn	你知道从火车站到市政府有多远？
333093	cmn	你知道音乐家什么时候来这儿吗？
333095	cmn	他在气头上，说了所有他想说的话就回家了。
333096	cmn	我总是在离手不远的地方放一本字典。
333097	cmn	树上有些苹果，不是吗？
333098	cmn	你想要什么？
333099	cmn	Ann在黑板上写了些什么。
333100	cmn	Jane正要离开家。
333101	cmn	他是营销部的负责人。
333102	cmn	没有水，我们无法生存。
333103	cmn	我希望如此。
333104	cmn	我还了从图书馆借的书，又借了些新的。
333105	cmn	我每天早上6点叫醒他。
333106	cmn	天日渐回暖。
333107	cmn	现在他应该已经到了。
333108	cmn	我们很高兴今晚能见到大家。
333109	cmn	彼得是一个利他主义的游戏玩家，他会把东西给需要的人，而不是为一己之私利出售。
333110	cmn	这是我们的荣幸。
333111	cmn	我登上去伦敦的火车。
333112	cmn	请不要做任何有损松野家族名声的事！
333113	cmn	我妹妹每周上两次钢琴课。
333114	cmn	所有苹果树都被砍倒了。
333115	cmn	他把头发剪短了。
333116	cmn	面对巨大的困难，他成功了。
333117	cmn	你已经见过史密斯先生了吗？
333118	cmn	Ann是啦啦队队长。
333119	cmn	他和班上其他男生一样聪明。
333120	cmn	你读给我听的时候，我就可以做缝纫了。
333121	cmn	我们尽情在湖里游泳。
333122	cmn	我不同意你的看法。
333123	cmn	种瓜得瓜，种豆得豆。
333124	cmn	自行车从右侧超过汽车是不合法的。
333125	cmn	大好的前途摆在他面前。
333126	cmn	这个房间里有个电视机。
333127	cmn	今天天气很好。
333128	cmn	有些人喜欢运动，有些人不喜欢。
333140	cmn	没人知道那机器长什么样子。
333141	cmn	8月份没课。
333142	cmn	你能猜到我有什么吗？
333143	cmn	你的笔比我的好。
333144	cmn	为什么不问问你老师的建议呢？
333145	cmn	把你的名字用大写写下来。
